block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.236000000000004,129.215,5,0,0.0,35.23650000000001,129.2155,green
35.236000000000004,129.216,10,1,10.0,35.23650000000001,129.2165,green
35.236000000000004,129.217,10,6,60.0,35.23650000000001,129.2175,yellow
35.236000000000004,129.218,10,4,40.0,35.23650000000001,129.21849999999998,yellow
35.236000000000004,129.219,17,6,35.294117647058826,35.23650000000001,129.21949999999998,yellow
35.236000000000004,129.22,15,4,26.666666666666668,35.23650000000001,129.2205,green
35.236000000000004,129.221,9,0,0.0,35.23650000000001,129.2215,green
35.236000000000004,129.242,5,1,20.0,35.23650000000001,129.24249999999998,green
35.236000000000004,129.243,4,1,25.0,35.23650000000001,129.24349999999998,green
35.237,129.161,2,0,0.0,35.237500000000004,129.1615,green
35.237,129.167,4,0,0.0,35.237500000000004,129.1675,green
35.237,129.173,2,1,50.0,35.237500000000004,129.1735,yellow
35.237,129.175,2,1,50.0,35.237500000000004,129.1755,yellow
35.237,129.17600000000002,13,4,30.76923076923077,35.237500000000004,129.1765,yellow
35.237,129.177,13,5,38.46153846153847,35.237500000000004,129.17749999999998,yellow
35.237,129.178,1,0,0.0,35.237500000000004,129.17849999999999,green
35.237,129.18,4,3,75.0,35.237500000000004,129.1805,red
35.237,129.21,10,2,20.0,35.237500000000004,129.2105,green
35.237,129.211,21,11,52.38095238095239,35.237500000000004,129.2115,yellow
35.237,129.212,18,9,50.0,35.237500000000004,129.21249999999998,yellow
35.237,129.213,17,5,29.411764705882355,35.237500000000004,129.21349999999998,green
35.237,129.214,16,4,25.0,35.237500000000004,129.2145,green
35.237,129.215,14,5,35.714285714285715,35.237500000000004,129.2155,yellow
35.237,129.216,6,1,16.666666666666664,35.237500000000004,129.2165,green
35.237,129.217,4,0,0.0,35.237500000000004,129.2175,green
35.237,129.218,13,4,30.76923076923077,35.237500000000004,129.21849999999998,yellow
35.237,129.219,20,6,30.0,35.237500000000004,129.21949999999998,yellow
35.237,129.22,12,3,25.0,35.237500000000004,129.2205,green
35.237,129.221,9,0,0.0,35.237500000000004,129.2215,green
35.237,129.222,1,0,0.0,35.237500000000004,129.2225,green
35.237,129.241,4,2,50.0,35.237500000000004,129.2415,yellow
35.237,129.242,8,4,50.0,35.237500000000004,129.24249999999998,yellow
35.237,129.243,2,0,0.0,35.237500000000004,129.24349999999998,green
35.238,129.162,3,0,0.0,35.2385,129.1625,green
35.238,129.169,1,0,0.0,35.2385,129.1695,green
35.238,129.172,2,2,100.0,35.2385,129.17249999999999,red
35.238,129.173,1,0,0.0,35.2385,129.1735,green
35.238,129.175,7,0,0.0,35.2385,129.1755,green
35.238,129.17600000000002,9,5,55.55555555555556,35.2385,129.1765,yellow
